Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2004-03-30,0.2571428571428572,0.1142857142857143,0.05714285714285715,0.14285714285714285,0.599999999999999,8.564285714285715,251.76857142857145,3.5285714285714285
2004-03-31,1.4,1.2285714285714284,1.2285714285714284,1.4000000000000001,1.8857142857142846,9.192857142857141,251.75571428571428,2.9285714285714284
2004-04-01,1.1714285714285713,1.1714285714285713,1.1714285714285713,1.2571428571428573,1.5142857142857131,9.607142857142858,251.74857142857144,2.3285714285714287
2004-04-02,1.1714285714285713,1.1428571428571428,1.1714285714285713,1.2571428571428573,1.457142857142856,10.4,251.74571428571429,1.7428571428571427
2004-04-03,1.1714285714285713,1.1428571428571428,1.1714285714285713,1.2571428571428573,1.457142857142856,11.4,251.74571428571429,1.1714285714285713
2004-04-04,1.1714285714285713,1.1428571428571428,1.1714285714285713,1.2571428571428573,1.457142857142856,12.342857142857143,251.75,0.6
2004-04-05,1.1714285714285713,1.1428571428571428,1.1714285714285713,1.2571428571428573,1.457142857142856,12.892857142857142,251.76142857142855,0.6
2004-04-06,1.1999999999999997,1.2857142857142858,1.1714285714285713,1.2571428571428573,1.457142857142856,13.007142857142858,251.77428571428572,0.6
2004-04-07,1.9428571428571428,1.9428571428571428,1.5999999999999999,2.4285714285714284,3.3714285714285706,12.942857142857141,251.78857142857143,0.6
2004-04-08,1.9714285714285713,2.0,1.5999999999999999,2.4285714285714284,3.399999999999999,12.478571428571428,251.8057142857143,0.6
2004-04-09,3.0,3.057142857142857,2.8000000000000003,3.6285714285714286,4.885714285714285,12.357142857142858,251.82571428571427,0.6
2004-04-10,3.0285714285714285,3.1142857142857143,2.8000000000000003,3.6285714285714286,4.914285714285713,11.4,251.84857142857143,0.6
2004-04-11,3.0285714285714285,3.1142857142857143,2.8000000000000003,3.6285714285714286,4.914285714285713,10.450000000000001,251.87285714285716,0.6
2004-04-12,3.1142857142857143,3.6285714285714286,3.542857142857143,3.8000000000000003,5.257142857142857,10.142857142857142,251.89857142857142,0.6
2004-04-13,3.085714285714286,3.5142857142857147,3.5714285714285716,3.8285714285714287,5.314285714285714,9.37857142857143,251.92428571428573,0.6
2004-04-14,1.1714285714285715,1.7142857142857142,1.9714285714285715,1.4000000000000001,1.9428571428571417,9.171428571428573,251.94714285714286,0.6
2004-04-15,1.2,2.142857142857143,2.314285714285714,1.7428571428571427,2.1714285714285704,9.764285714285716,251.96571428571428,0.6
2004-04-16,2.2285714285714286,3.857142857142857,3.2285714285714286,3.2571428571428567,3.5142857142857133,9.742857142857144,251.98142857142858,0.9285714285714286
2004-04-17,3.085714285714286,4.314285714285715,4.142857142857143,3.714285714285714,4.0857142857142845,10.271428571428572,252.00285714285715,1.9000000000000001
2004-04-18,3.4,4.9142857142857155,4.457142857142857,4.085714285714285,4.828571428571428,10.62857142857143,252.02285714285713,3.2285714285714286
2004-04-19,4.6571428571428575,5.914285714285714,5.200000000000001,5.285714285714286,6.285714285714285,10.457142857142857,252.03857142857143,4.5
2004-04-20,4.771428571428571,5.914285714285714,5.3428571428571425,5.3428571428571425,6.314285714285714,10.721428571428573,252.0542857142857,5.842857142857143
2004-04-21,4.8,5.914285714285714,5.3428571428571425,5.3428571428571425,6.314285714285714,11.321428571428571,252.07,7.1571428571428575
2004-04-22,4.742857142857143,5.428571428571429,5.0,5.0,6.057142857142857,12.057142857142859,252.08285714285714,8.4
2004-04-23,2.6857142857142864,2.6571428571428575,2.8857142857142857,2.285714285714285,3.2285714285714278,12.835714285714285,252.09285714285716,9.057142857142859
2004-04-24,3.3999999999999995,4.114285714285715,3.5142857142857147,3.599999999999999,4.628571428571427,13.728571428571428,252.0914285714286,8.971428571428572
2004-04-25,3.1142857142857143,3.5142857142857147,3.1999999999999997,3.2285714285714278,3.885714285714284,14.25,252.08857142857144,8.528571428571428
2004-04-26,1.7714285714285711,2.0,1.714285714285714,1.8571428571428565,2.0857142857142845,14.571428571428571,252.0842857142857,7.885714285714286
2004-04-27,1.6571428571428568,1.9714285714285715,1.5428571428571427,1.771428571428571,1.999999999999999,15.278571428571427,252.07571428571433,7.200000000000001
2004-04-28,1.6285714285714283,1.9714285714285715,1.5428571428571427,1.771428571428571,1.999999999999999,15.499999999999998,252.06714285714287,6.514285714285714
2004-04-29,1.6857142857142855,2.0,1.5999999999999999,1.7999999999999994,2.0857142857142845,15.385714285714284,252.0614285714286,5.871428571428571
2004-04-30,2.057142857142857,2.542857142857143,2.1714285714285713,2.1714285714285713,2.542857142857142,15.214285714285714,252.05714285714285,5.457142857142856
2004-05-01,0.4571428571428572,0.5714285714285714,0.6285714285714283,0.3999999999999995,0.5428571428571419,14.592857142857143,252.05428571428573,5.042857142857143
2004-05-02,0.8285714285714285,0.8285714285714285,1.257142857142857,1.1428571428571423,1.0571428571428563,14.450000000000001,252.05,4.528571428571429
2004-05-03,1.1714285714285713,2.8000000000000003,1.6571428571428568,1.6285714285714281,1.7142857142857133,14.65,252.0471428571429,4.242857142857143
2004-05-04,4.628571428571428,9.457142857142857,5.514285714285713,6.457142857142856,7.399999999999999,15.085714285714285,252.04857142857145,5.185714285714285
2004-05-05,7.428571428571429,13.514285714285714,7.857142857142857,10.599999999999998,11.77142857142857,14.785714285714286,252.0742857142857,8.114285714285714
2004-05-06,9.4,15.342857142857143,9.428571428571429,13.285714285714286,15.914285714285715,14.092857142857143,252.1185714285714,12.928571428571429
2004-05-07,10.200000000000001,16.057142857142857,10.257142857142856,14.0,16.4,13.171428571428573,252.1442857142857,16.871428571428574
2004-05-08,11.771428571428572,19.37142857142857,12.799999999999999,16.342857142857145,18.4,12.485714285714284,252.16285714285715,20.2
2004-05-09,11.37142857142857,19.314285714285713,12.228571428571428,15.714285714285714,17.971428571428568,11.828571428571427,252.17428571428567,22.800000000000004
2004-05-10,11.028571428571427,17.342857142857145,11.828571428571427,15.228571428571428,17.314285714285713,11.321428571428571,252.17714285714285,23.928571428571427
2004-05-11,7.571428571428571,10.685714285714285,7.971428571428571,10.400000000000002,11.657142857142857,10.635714285714286,252.18,23.24285714285714
2004-05-12,4.971428571428571,6.971428571428571,5.8,6.485714285714286,7.485714285714285,10.978571428571428,252.15857142857143,20.900000000000002
2004-05-13,2.9428571428571426,5.171428571428572,4.171428571428572,3.7714285714285714,3.2571428571428562,11.571428571428571,252.11857142857144,16.7
2004-05-14,1.7714285714285716,3.914285714285714,2.7714285714285714,2.6857142857142855,2.3142857142857136,12.278571428571428,252.09714285714287,13.242857142857144
2004-05-15,0.19999999999999998,0.6,0.2285714285714286,0.3428571428571429,0.3142857142857133,13.292857142857143,252.08285714285716,10.5
2004-05-16,0.19999999999999998,0.39999999999999997,0.17142857142857146,0.2285714285714286,0.22857142857142754,14.078571428571427,252.07571428571427,8.557142857142859
2004-05-17,0.19999999999999998,0.39999999999999997,0.17142857142857146,0.2285714285714286,0.22857142857142757,14.992857142857144,252.07571428571427,7.985714285714286
2004-05-18,0.19999999999999998,0.39999999999999997,0.17142857142857146,0.2285714285714286,0.19999999999999898,15.571428571428571,252.07285714285715,7.857142857142857
2004-05-19,0.0,0.05714285714285715,0.0,0.0,0.0,15.835714285714285,252.06857142857143,7.371428571428572
2004-05-20,0.0,0.0,0.0,0.0,0.0,16.178571428571427,252.06428571428572,6.757142857142858
2004-05-21,0.0,0.0,0.0,0.0,0.0,16.54285714285714,252.05857142857144,6.3
2004-05-22,0.0,0.0,0.0,0.0,0.0,16.535714285714285,252.05285714285714,5.8
2004-05-23,0.0,0.0,0.0,0.0,0.0,16.72142857142857,252.04857142857142,5.271428571428571
2004-05-24,0.0,0.0,0.0,0.0,0.0,16.478571428571428,252.0442857142857,4.757142857142857
2004-05-25,0.0,0.0,0.0,0.0,0.0,16.328571428571426,252.04000000000002,4.357142857142857
2004-05-26,0.0,0.0,0.0,0.0,0.0,16.22142857142857,252.03714285714287,4.014285714285714
2004-05-27,0.0,0.0,0.0,0.0,0.0,16.29285714285714,252.03428571428572,3.8000000000000003
2004-05-28,0.028571428571428574,0.0,0.028571428571428574,0.05714285714285715,0.0,16.157142857142855,252.03285714285715,3.5857142857142854
2004-05-29,0.028571428571428574,0.0,0.028571428571428574,0.05714285714285715,0.0,16.285714285714285,252.03,3.3
2004-05-30,0.028571428571428574,0.0,0.028571428571428574,0.05714285714285715,0.0,16.264285714285712,252.02714285714288,3.0
2004-05-31,1.3714285714285714,1.0,0.8571428571428571,1.2857142857142858,1.599999999999999,16.07857142857143,252.0257142857143,2.814285714285714
2004-06-01,2.4857142857142853,2.0285714285714285,1.6857142857142857,2.3428571428571425,3.257142857142856,16.45714285714286,252.02428571428572,2.6285714285714286
2004-06-02,2.657142857142857,3.057142857142857,2.0571428571428574,2.7142857142857144,3.257142857142856,16.407142857142855,252.02285714285713,2.4428571428571426
2004-06-03,3.457142857142857,4.057142857142857,3.085714285714286,3.4,4.228571428571427,16.5,252.02142857142857,2.257142857142857
2004-06-04,3.457142857142857,4.057142857142857,3.057142857142857,3.342857142857143,4.228571428571427,16.95714285714286,252.02,2.0714285714285716
2004-06-05,4.6000000000000005,4.057142857142857,3.4285714285714284,3.4,4.257142857142855,17.192857142857143,252.02,2.0
2004-06-06,5.742857142857143,4.6571428571428575,4.028571428571429,4.2857142857142865,5.314285714285712,17.435714285714287,252.02,2.0
2004-06-07,4.4,3.6571428571428575,3.1999999999999997,3.0571428571428574,3.714285714285713,17.764285714285712,252.02,2.0428571428571427
2004-06-08,3.2857142857142856,2.628571428571429,2.3714285714285714,2.0,2.057142857142856,18.064285714285713,252.01857142857145,2.0
2004-06-09,3.1142857142857143,1.5999999999999999,2.0,1.6285714285714288,2.057142857142856,18.857142857142858,252.0171428571429,1.9571428571428573
2004-06-10,2.314285714285714,0.6,0.9714285714285715,0.942857142857143,1.0857142857142847,19.635714285714283,252.01571428571427,1.9
2004-06-11,2.2857142857142856,0.6,0.9714285714285715,0.942857142857143,1.0857142857142847,20.071428571428573,252.0142857142857,1.8142857142857145
2004-06-12,1.1428571428571428,0.6,0.6000000000000002,0.8857142857142858,1.0571428571428563,20.47142857142857,252.01142857142855,1.6428571428571426
2004-06-13,0.0,0.17142857142857143,0.028571428571428574,0.05714285714285715,0.0,20.72857142857143,252.00857142857143,1.4714285714285715
2004-06-14,0.0,0.19999999999999998,0.05714285714285715,0.08571428571428573,0.0,20.735714285714288,252.00428571428571,1.2285714285714284
2004-06-15,0.0,0.3714285714285714,0.34285714285714286,0.08571428571428573,0.0,20.521428571428572,252.00142857142856,1.0714285714285714
2004-06-16,0.0,0.3714285714285714,0.34285714285714286,0.08571428571428573,0.0,20.292857142857144,251.99714285714285,0.9142857142857144
2004-06-17,0.0,0.3714285714285714,0.34285714285714286,0.08571428571428573,0.0,19.75714285714286,251.99285714285716,0.7714285714285715
2004-06-18,0.0,0.3714285714285714,0.34285714285714286,0.08571428571428573,0.0,19.457142857142856,251.98714285714286,0.6571428571428571
2004-06-19,0.0,0.3714285714285714,0.34285714285714286,0.08571428571428573,0.0,19.414285714285715,251.98142857142858,0.6285714285714284
2004-06-20,0.028571428571428574,0.42857142857142855,0.6571428571428571,0.14285714285714285,0.05714285714285613,19.664285714285715,251.97571428571428,0.6
2004-06-21,0.028571428571428574,0.39999999999999997,0.6285714285714284,0.11428571428571431,0.05714285714285613,19.928571428571427,251.97,0.6
2004-06-22,0.028571428571428574,0.2285714285714286,0.34285714285714286,0.1142857142857143,0.05714285714285613,19.77857142857143,251.96285714285713,0.6
2004-06-23,0.028571428571428574,0.2285714285714286,0.34285714285714286,0.1142857142857143,0.05714285714285613,19.657142857142855,251.9557142857143,0.6
2004-06-24,0.028571428571428574,0.2285714285714286,0.34285714285714286,0.1142857142857143,0.05714285714285613,19.82857142857143,251.94714285714284,0.6
2004-06-25,0.028571428571428574,0.2285714285714286,0.34285714285714286,0.1142857142857143,0.05714285714285613,19.892857142857142,251.9385714285714,0.6
2004-06-26,0.028571428571428574,0.2285714285714286,0.34285714285714286,0.1142857142857143,0.05714285714285613,19.77857142857143,251.93,0.6
2004-06-27,0.0,0.0,0.0,0.0,0.0,19.907142857142855,251.92000000000002,0.6
2004-06-28,0.0,0.0,0.0,0.0,0.0,20.735714285714288,251.91000000000003,0.6
2004-06-29,0.0,0.0,0.0,0.0,0.0,21.707142857142856,251.9,0.6
2004-06-30,0.0,0.0,0.0,0.0,0.0,22.49285714285714,251.89000000000001,0.6
2004-07-01,0.0,0.0,0.0,0.0,0.0,23.021428571428572,251.88000000000002,0.6
2004-07-02,0.0,0.0,0.0,0.0,0.0,23.464285714285715,251.86999999999998,0.6
2004-07-03,0.0,0.0,0.0,0.0,0.0,23.571428571428573,251.85999999999999,0.6
2004-07-04,0.0,0.0,0.0,0.0,0.0,23.428571428571427,251.84857142857143,0.6
2004-07-05,0.0,0.0,0.0,0.0,0.0,23.071428571428573,251.83714285714285,0.6
2004-07-06,0.0,0.0,0.0,0.0,0.0,22.914285714285715,251.8242857142857,0.6571428571428571
2004-07-07,0.0,0.0,0.0,0.0,0.0,22.907142857142855,251.8085714285714,0.7142857142857143
2004-07-08,0.0,0.0,0.0,0.0,0.0,23.014285714285712,251.79142857142855,0.7714285714285715
2004-07-09,0.0,0.0,0.0,0.0,0.0,23.357142857142858,251.77142857142857,0.9
2004-07-10,0.0,0.0,0.0,0.0,0.0,23.192857142857147,251.74857142857144,1.0285714285714287
2004-07-11,0.0,0.0,0.0,0.0,0.0,22.814285714285713,251.7242857142857,1.157142857142857
2004-07-12,0.0,0.0,0.0,0.0,0.0,22.328571428571426,251.69714285714286,1.3571428571428572
2004-07-13,0.0,0.028571428571428574,0.0,0.0,0.0,21.29285714285714,251.66714285714286,1.5
2004-07-14,0.0,0.028571428571428574,0.0,0.0,0.0,20.79285714285714,251.63714285714286,1.6428571428571428
2004-07-15,0.0,0.028571428571428574,0.0,0.0,0.0,20.178571428571427,251.6042857142857,1.7857142857142858
2004-07-16,0.0,0.028571428571428574,0.0,0.0,0.0,19.457142857142856,251.57,1.8571428571428572
2004-07-17,0.0,0.028571428571428574,0.0,0.0,0.0,19.792857142857144,251.53285714285715,1.9285714285714286
2004-07-18,0.0,0.028571428571428574,0.0,0.0,0.0,20.457142857142856,251.49428571428572,2.0
2004-07-19,0.0,0.028571428571428574,0.0,0.0,0.0,21.271428571428572,251.45571428571427,2.0714285714285716
2004-07-20,0.0,0.0,0.0,0.0,0.0,22.62142857142857,251.41714285714286,2.142857142857143
2004-07-21,0.0,0.0,0.0,0.0,0.0,23.207142857142856,251.3757142857143,2.2142857142857144
2004-07-22,0.0,0.0,0.0,0.0,0.0,23.942857142857143,251.33285714285714,2.2857142857142856
2004-07-23,0.0,0.0,0.0,0.0,0.0,24.807142857142857,251.29,2.357142857142857
2004-07-24,0.0,0.0,0.0,0.0,0.0,25.342857142857145,251.24714285714285,2.4285714285714284
2004-07-25,1.9428571428571428,1.7142857142857142,3.0,1.3142857142857143,1.457142857142856,25.335714285714285,251.20428571428573,2.5
2004-07-26,1.9428571428571428,1.7142857142857142,3.0,1.3142857142857143,1.457142857142856,25.12857142857143,251.16000000000003,2.5
2004-07-27,1.9428571428571428,1.7428571428571427,3.0,1.3142857142857143,1.457142857142856,24.921428571428574,251.1142857142857,2.5
2004-07-28,1.9428571428571428,1.7428571428571427,3.0,1.3142857142857143,1.457142857142856,24.38571428571429,251.06857142857143,2.5
2004-07-29,1.9428571428571428,1.7428571428571427,3.0,1.3142857142857143,1.457142857142856,23.678571428571427,251.02285714285716,2.5
2004-07-30,1.9428571428571428,1.7428571428571427,3.0,1.3142857142857143,1.457142857142856,23.064285714285713,250.97714285714284,2.5714285714285716
2004-07-31,1.9428571428571428,1.7428571428571427,3.0,1.3142857142857143,1.457142857142856,22.785714285714285,250.92857142857142,2.642857142857143
2004-08-01,0.0,0.028571428571428574,0.0,0.0,0.0,22.942857142857143,250.87714285714284,2.7142857142857144
2004-08-02,0.0,0.028571428571428574,0.0,0.0,0.0,23.36428571428571,250.82571428571427,2.7857142857142856
